"","logFC","logCPM","F","PValue","FDR","GeneSymbol"
"YGR175C",2.80837378762096,4.88540914830534,91.7568745025452,1.52217554467917e-07,3.99786482678001e-06,"ERG1"
"YGR189C",-2.42547014324876,3.15471937691273,90.9491584937495,1.609000302626e-07,4.20606276292092e-06,"CRH1"
"YOR298C-A",-1.98190397834024,6.3483202147533,90.8166382363475,1.62124850212792e-07,4.20732861649725e-06,"MBF1"
"YLR410W-A",2.5028350711134,4.61159148048936,90.756516355895,1.62850709854851e-07,4.20732861649725e-06,NA
"YOR343W-A",2.31964143109898,4.09963578383899,90.7246041503898,1.63215334260669e-07,4.20732861649725e-06,NA
"YDL184C",-1.93323797178097,4.06230929193911,90.5116288764711,1.65572139978668e-07,4.24841325069689e-06,"RPL41A"
"YEL063C",1.85479538285953,5.13024615967615,90.3575440020968,1.67275106796076e-07,4.27242107633281e-06,"CAN1"
"YFL050C",2.26508214103663,2.51744052339479,90.1340962299588,1.70614944608033e-07,4.33782653688369e-06,"ALR2"
"YOR003W",2.5017056478108,2.56831879813105,89.8844515185909,1.73501196814501e-07,4.36857335973871e-06,"YSP3"
"YJL196C",2.86157564123926,3.46866279677646,89.796377218375,1.74104834345795e-07,4.36857335973871e-06,"ELO1"
"YAL012W",-2.13202942669308,2.342211991613,89.8197924231539,1.74178032661996e-07,4.36857335973871e-06,"CYS3"
"YHR054C-B",-4.5698983585472,5.82968029879886,89.2560792956797,1.80530845479932e-07,4.50760424947202e-06,NA
"YBR101C",-2.78896488150667,4.5157790581911,89.1759283772888,1.81390313573072e-07,4.50884493738778e-06,"FES1"
"YOR274W",2.14332487119539,2.34246330795958,89.0874001395489,1.83180804814961e-07,4.53311431648757e-06,"MOD5"
"YKL016C",-1.62044936028329,5.66224796049621,88.7893095229892,1.86236974137811e-07,4.58835164601474e-06,"ATP7"
"YPR043W",-1.55507613805828,4.53279592577877,88.4531339760609,1.90637164915784e-07,4.67606931388144e-06,"RPL43A"
"YGR052W",2.49333400648408,1.57435589939434,88.7155531667948,1.94626504265786e-07,4.73684278907409e-06,"FMP48"
"YDL210W",2.9369605273819,2.67128370843191,88.2366482706951,1.94816271317882e-07,4.73684278907409e-06,"UGA4"
"YGL251C",2.68643853136579,1.36143398935688,88.5627948157606,1.95905658715776e-07,4.73964339789719e-06,"HFM1"
"YPL262W",-1.87562540554737,4.84413127040121,88.0078917932005,1.96633912520519e-07,4.73964339789719e-06,"FUM1"
"YOL136C",2.62011519238838,3.0956438826522,87.8383090980072,1.99381582978225e-07,4.78515799147741e-06,"PFK27"
