"","logFC","logCPM","F","PValue","FDR","GeneSymbol"
"YHR138C",-0.0766146358664919,4.38912169882541,0.160568751814376,0.694652433976679,0.776827626507762,NA
"YDR468C",-0.159231982649838,1.20067236327833,0.158787468564358,0.696261388994579,0.778458655135541,"TLG1"
"YDR190C",-0.0823045413027182,2.54323972133852,0.158640669506187,0.69639054619794,0.778458655135541,"RVB1"
"Q0050",0.102704363419359,5.39516775208906,0.158263301523354,0.696731139211629,0.778683055626325,"AI1"
"YMR098C",0.0825657499064829,2.3277104962669,0.157565246663276,0.697365162781895,0.779235245107283,"ATP25"
"YPL039W",0.0945415523731567,1.39712968158701,0.157196538297551,0.69770261352416,0.779307715000925,NA
"YKL103C",0.0941500907286498,4.4977622892003,0.157184703438637,0.697709942399356,0.779307715000925,"APE1"
"YGL247W",-0.112463291370591,0.655719029228128,0.157011013743465,0.69787844672559,0.779339589123161,"BRR6"
"YBR026C",-0.079399636357875,2.7633771228894,0.15575393906589,0.699014767497754,0.780322800339441,"ETR1"
"YLL015W",-0.0866682936600381,3.67889411896038,0.155726800044728,0.699039175304083,0.780322800339441,"BPT1"
"YBR149W",0.0734770403136301,4.31290518742038,0.154764088527072,0.699920578161083,0.781150086029447,"ARA1"
"YOL088C",-0.0973841774288925,1.31533308543458,0.153049776528279,0.701502144516779,0.782723244883891,"MPD2"
"YOR025W",-0.176197890660757,-0.127421670864751,0.152981684123342,0.701611299428071,0.782723244883891,"HST3"
"YEL027W",-0.0756293799748663,5.05092470441782,0.151857860438061,0.702601454041161,0.783670852584372,"VMA3"
"YMR108W",-0.0713126901514903,4.3931656767761,0.151470601552446,0.702960958278053,0.783772666332876,"ILV2"
"YOR359W",0.153127433639149,0.0474542095082311,0.151493600288521,0.702974262871118,0.783772666332876,"VTS1"
"YLR319C",0.117020162446282,1.33117559103944,0.150448464825383,0.703916372086423,0.784665937893334,"BUD6"
"YER142C",0.077855436910693,2.38331201587096,0.150153776643294,0.704188288111009,0.784811927182166,"MAG1"
"YIL102C-A",0.14858308121206,0.000848411164213098,0.149518114008381,0.704820336427948,0.785359142131441,NA
"YER043C",-0.0975623002020409,4.09226287171006,0.14925724546004,0.705026193515712,0.785431341635752,"SAH1"
"YHL026C",0.114603153568598,0.369971496887653,0.14762943989123,0.706577276328757,0.787001855290761,NA
"YJL137C",-0.0988183559179234,2.13675172675199,0.147229635449709,0.706934562696976,0.787242329019352,"GLG2"
"YGL025C",0.123027951831366,0.699035392685589,0.14706046005339,0.707103533492214,0.787273040288872,"PGD1"
"YKL104W-A",-0.171621120838735,0.0511314199024362,0.146413244210038,0.707741372629409,0.787825662295192,NA
"YGL238W",0.0844793068039062,2.87995287681139,0.145197374458973,0.708860462050489,0.788913662342019,"CSE1"
"YEL029C",-0.136765133198268,1.28343167537693,0.144886146204928,0.70916473317026,0.78909457120144,"BUD16"
"YBL008W",-0.0965227981344629,1.41897623333734,0.143537120676583,0.710449602421929,0.790248481919721,"HIR1"
"YDR261C-D",0.226822229621714,0.123972384191161,0.143470743073606,0.710538554284482,0.790248481919721,NA
"YEL040W",-0.145952532092427,0.531366335765189,0.143361308578297,0.710627541122852,0.790248481919721,"UTR2"
"YDR130C",0.107479447962114,1.02142789669009,0.143049772332755,0.710918871632505,0.790408162271527,"FIN1"
"YJR024C",0.125119914880685,0.977315638166655,0.142924415280317,0.711055043968764,0.790408162271527,"MDE1"
"YDR029W",-0.125574280745678,1.95841496813239,0.14265465645565,0.711295492479293,0.790517625174592,NA
"YGR145W",-0.115275062039422,1.95317251136948,0.142180261153935,0.711750968609773,0.790865973502138,"ENP2"
"YNL206C",-0.0934807175432905,1.62367170991612,0.141496629215553,0.712411670833637,0.791358508539162,"RTT106"
"YMR267W",-0.139360795870892,0.937257751191379,0.141431808405762,0.712478484789299,0.791358508539162,"PPA2"
"YKR092C",-0.132248818390933,0.770457804044508,0.139724646376995,0.714135855350591,0.793041173233365,"SRP40"
"YDL175C",-0.100912581493816,1.38235354985136,0.137400664202994,0.716403357607884,0.795315277328091,"AIR2"
"YNL283C",0.0963051014751379,1.40206231557666,0.137210730868778,0.716591247735848,0.795315277328091,"WSC2"
"YGL194C-A",-0.150685775125783,-0.30419826962691,0.137239315028934,0.716612203009166,0.795315277328091,NA
"YHL047C",0.14434607111163,0.107539880732435,0.136261595132442,0.717550071519984,0.79619744882887,"ARN2"
"YKL126W",-0.0915359911186076,3.27148403947038,0.135955935686727,0.717824499815746,0.796343258612089,"YPK1"
"YOR021C",0.103881270133413,1.78767349073485,0.134889063792612,0.718883934430747,0.79735971053992,"SFM1"
"YNR032W",0.107537500560436,1.19410267199719,0.134195034328001,0.719575756489236,0.797968096421444,"PPG1"
"YNL091W",0.117776562084723,4.13385919504961,0.132464773831908,0.721301418108041,0.79972248029183,"NST1"
"YDR219C",0.112538058930311,2.90388933261952,0.132106720140488,0.721661412789023,0.799962322597906,"MFB1"
"YOR079C",-0.124321779899864,0.448980520403647,0.131206873260265,0.722595626109614,0.80083846460556,"ATX2"
"YKR082W",0.0863028565311844,2.2682150504305,0.131009849594491,0.722767031283201,0.800869020932311,"NUP133"
"YJR015W",0.0889592280492563,2.38104494891279,0.130598523465543,0.723183416745894,0.801170963876072,NA
"YDL009C",0.119791793573892,2.72737921394854,0.129911466679544,0.723878168228129,0.801781110144066,NA
"YDR227W",0.0954087724596415,3.28444706311602,0.12900821863166,0.724796115544158,0.802638180459402,"SIR4"
"YJR084W",0.0844993950843715,1.27566434672062,0.128619412342331,0.725195983511614,0.802921303677205,NA
"YBR013C",-0.186948538198092,0.031380740524418,0.128238696494928,0.725617474579962,0.803091741058982,NA
"YLR143W",-0.0915836998301579,1.2427149110004,0.128186361201486,0.725638388877108,0.803091741058982,"DPH6"
"YLR154C-G",0.157788066884134,10.1631119733346,0.127953668777326,0.725872495433221,0.803191187315615,NA
"YDL097C",-0.0568624056824125,4.01152739311141,0.127104353656873,0.726743500899299,0.803995194318954,"RPN6"
"YDR452W",-0.0724744618477246,4.2190863384456,0.12660213002337,0.727259987676614,0.804186950566463,"PPN1"
"YOR049C",0.0743447645626408,2.73432951268085,0.126545857510001,0.727318485319572,0.804186950566463,"RSB1"
"YGR033C",0.0840241403310713,1.70845626363285,0.126507918834966,0.727358827088811,0.804186950566463,"TIM21"
"YOR352W",-0.084340842673426,1.31151479097282,0.126377769158089,0.727494552802312,0.804186950566463,"TFB6"
"YCR027C",-0.156636205386086,0.0776158315462818,0.125998603705256,0.727863632382809,0.804244528313276,"RHB1"
"YDR007W",0.0757637585688718,1.70310086073564,0.126010425329898,0.727871818438178,0.804244528313276,"TRP1"
"YNR045W",0.0908562295953693,2.66858275058417,0.125904485676207,0.727979960973224,0.804244528313276,"PET494"
"YIL161W",-0.146196326391068,1.53429948666203,0.125191051203367,0.728721347287034,0.804903880518589,NA
"YLR239C",0.0921157047291004,0.792403099571828,0.124722438556934,0.729211039859627,0.805285019821183,"LIP2"
"YLR181C",-0.122468886457985,1.24860356110898,0.123889796287706,0.730073187955342,0.80607723786146,"VTA1"
"YPL063W",-0.0828729228911933,2.91248869999097,0.123200328367867,0.730790003010114,0.806587194966518,"TIM50"
"YOR253W",-0.0861109954856367,0.940739438062161,0.123172438854558,0.730824784232414,0.806587194966518,"NAT5"
"YGR179C",0.119113272188561,0.579316382067758,0.122775842119002,0.731245709338281,0.806759053185657,"OKP1"
"YNL084C",0.100245445687842,3.28046109056311,0.12274119171706,0.731270284020836,0.806759053185657,"END3"
"YDR049W",-0.113688322243141,1.71645619839794,0.121854911571423,0.732202360893615,0.807537644776846,"VMS1"
"YMR206W",-0.124599550640473,0.754823138086326,0.121817982436039,0.732266086292797,0.807537644776846,NA
"YKR022C",-0.13972137369179,1.05588732003845,0.121372657050622,0.732713210920975,0.807870724437226,"NTR2"
"YDL240W",0.0817602004631807,1.82241292760043,0.120938340464238,0.73316896261788,0.808213182311692,"LRG1"
"YIL122W",-0.111669691961316,1.69924127874301,0.120525616197888,0.733605582025851,0.808534418194762,"POG1"
"YML029W",-0.102139214462038,1.66635064752044,0.120272646353467,0.73387529680761,0.808671611443652,"USA1"
"YBR233W",-0.110014746725671,0.629301707970118,0.119604996197202,0.734590869899968,0.809299953225767,"PBP2"
"YOR372C",-0.0724227666426279,1.54984310315976,0.119000844215958,0.735225858298373,0.809839283680582,"NDD1"
"YNCE0001C",-0.149299447295906,3.58746343524775,0.118506736066925,0.735751036178705,0.810257470222118,NA
"YNL165W",0.10290706113338,1.2624105879102,0.116917451177541,0.737459447838039,0.811978288622148,NA
"YBR161W",-0.080825325573353,1.86665599677835,0.116666526859423,0.737727777286255,0.812113140357823,"CSH1"
"YJL122W",-0.0984564102234416,0.543195364448465,0.115202641957952,0.739321673602737,0.813706874603685,"ALB1"
"YNR041C",-0.0887003458528844,1.24468857423403,0.114643861678889,0.739924107003401,0.814208977825086,"COQ2"
"YER100W",-0.0893108115181086,2.5966733894465,0.114270280609768,0.740325549609963,0.814489757010131,"UBC6"
"YDR238C",-0.0658796770628641,4.06054319538164,0.114084311140775,0.740528039988426,0.814551585668818,"SEC26"
"YMR139W",-0.0643341899678895,2.50141283798379,0.113676142366727,0.740974706259969,0.814881920690403,"RIM11"
"YMR099C",-0.064796481193764,2.74554143175037,0.113336568489596,0.741346418403022,0.815129711229864,NA
"YBL052C",0.112834949251104,2.14226620796756,0.112789931598126,0.741946754353183,0.815475938119318,"SAS3"
"YER109C",0.0832670639347894,1.41593265521522,0.112785993651423,0.74195422099721,0.815475938119318,"FLO8"
"YPL113C",-0.110742688406503,0.501653833683302,0.112475838420682,0.742310090997958,0.815706056182481,NA
"YDR522C",-0.119677066200047,0.319364633315886,0.11093461154656,0.744010911256468,0.817258103484702,"SPS2"
"YDR482C",0.0918834202977335,1.10827388494111,0.110919962679211,0.744016042845538,0.817258103484702,"CWC21"
"YML049C",0.0648909633367282,2.70597308357055,0.110537309501082,0.744435456227415,0.817557518791764,"RSE1"
"YPL204W",0.0765483425978176,3.53428717850062,0.110219814331609,0.744788279518968,0.817783699538871,"HRR25"
"YOR301W",0.150945645257954,-0.62429686538689,0.10956953969941,0.745517719140966,0.818421106780138,"RAX1"
"YLR451W",-0.0721197996159559,2.39804968324844,0.109416868842168,0.745684391225672,0.818421106780138,"LEU3"
"YNL304W",0.0961779131285088,0.923067241542472,0.109311869527096,0.745809751401297,0.818421106780138,"YPT11"
"YOR138C",0.0698340707075323,2.41489827068116,0.109152584147094,0.745979989303708,0.818446616836068,"RUP1"
"YNL073W",0.0814423957581177,2.84773790568745,0.10893174024995,0.746226988327265,0.81848386489884,"MSK1"
"YPL001W",0.135008231008608,0.58146871928909,0.108872609548134,0.74630793500205,0.81848386489884,"HAT1"
"YOR217W",-0.0759362813780391,1.78932018361179,0.108293879804793,0.746943985593705,0.819020108662023,"RFC1"
"YJR017C",-0.127719590826815,0.35840149761516,0.108035530034905,0.747248257578631,0.819192419412841,"ESS1"
"YNCN0014W",-0.191801492588609,0.204302430400042,0.107750217404702,0.747574835546219,0.819336524569132,NA
"YGR252W",0.0773595823245117,1.71932280830441,0.10764566258157,0.747674008860589,0.819336524569132,"GCN5"
"YDR485C",-0.127235682859825,3.58656500796139,0.107249420066749,0.748119869935641,0.81966380082677,"VPS72"
"YGR093W",-0.0625334490779869,2.35547478590363,0.106709550200046,0.748731432626656,0.820172460528275,"DRN1"
"YGR042W",-0.0981297040717056,1.58932203356701,0.106446020463206,0.749031688488801,0.820339976692691,"MTE1"
"YJL003W",-0.115422691647534,1.1347098123905,0.106298321550954,0.749201219937894,0.820364285666508,"COX16"
"YDL216C",-0.0861829922737666,0.637031336249499,0.105979922337437,0.749577839832255,0.820615299289421,"RRI1"
"YMR004W",-0.0814134853960939,2.37906816735505,0.105822184558921,0.749739457432864,0.820630882442733,"MVP1"
"YIL083C",0.067160046780598,2.24694154945107,0.1048100981206,0.75089533064589,0.821734512782295,"CAB2"
"YNL039W",0.0947068272839521,3.11352478221327,0.104474140410931,0.751279517624989,0.82199338851168,"BDP1"
"YGR216C",-0.0823256093286301,1.5516091898134,0.103797651816461,0.752059002964527,0.822684583203632,"GPI1"
"YGL143C",0.06716061141355,2.10673543527325,0.10326730136821,0.752668668544462,0.823189775379211,"MRF1"
"YPL056C",-0.0904568357956176,2.425198881006,0.102738588835718,0.753282715879678,0.823615741855409,"LCL1"
"YJL093C",-0.0850194270209567,1.94698165960293,0.102674711009363,0.753353982268247,0.823615741855409,"TOK1"
"YLR226W",-0.0796689451577576,1.69230225016496,0.102199208627908,0.753905702777463,0.824057116816827,"BUR2"
"YPR024W",-0.0717317150274648,3.24726577462068,0.101188403983952,0.75508099618798,0.825179781506315,"YME1"
"YNL307C",-0.0985658347657318,2.63396351818858,0.100950983941685,0.755359897363258,0.825316030337661,"MCK1"
"YNR009W",-0.0885802006081511,0.815435684956462,0.100833293010453,0.755502120443797,0.825316030337661,"NRM1"
"YHR033W",0.0997126272006088,0.608284394024395,0.1003740962664,0.756051220211839,0.82575386311093,NA
"YNCO0007W",-0.17069020619635,-0.129745705220801,0.0997553582223883,0.756797624517223,0.826258427792278,NA
"YHR169W",0.0924144463397163,0.647296474887742,0.0997205646740541,0.75680998235284,0.826258427792278,"DBP8"
"YBR037C",-0.0917960386623115,1.4536489088431,0.0993437275158153,0.75724728019953,0.826573780856887,"SCO1"
"YHL002W",-0.0652472577141109,3.03217733395467,0.0990680173396179,0.757570697701608,0.826764728499128,"HSE1"
"YAL044W-A",-0.0911441612508313,1.29309194987039,0.0972693650171917,0.759708422796823,0.828935233810055,"BOL1"
"YGR268C",-0.117591934021773,0.25214716791493,0.0962125935861726,0.760989745048644,0.830170630962157,"HUA1"
"YGR295C",0.063333439134968,4.33197377229747,0.0958430252676381,0.761414056219176,0.830348899275961,"COS6"
"YLR188W",-0.12205580505022,2.67976598337267,0.0958125342146954,0.761451415176555,0.830348899275961,"MDL1"
"YGL054C",0.0661850424482637,4.02250101367941,0.0955728266170197,0.761739390676239,0.830401628982692,"ERV14"
"YNL265C",-0.0841225134534639,1.97245750065263,0.0955250013581965,0.761798046128519,0.830401628982692,"IST1"
"YGL250W",-0.0841703262130784,1.05677711598934,0.0953138265451021,0.762055813122482,0.830520017119981,"RMR1"
"YGL240W",-0.142758649620843,-0.241519476227227,0.0946604049338929,0.762832071817514,0.83116163318861,"DOC1"
"YNL275W",0.0594391463194981,2.02049033474032,0.094577318186188,0.762943086786456,0.83116163318861,"BOR1"
"YDR056C",-0.0540821221689999,2.56348690681836,0.0938637526284411,0.763808979898339,0.831942175288331,"EMC10"
"YIR004W",-0.0894772128526024,2.48343545452633,0.0935931307131744,0.764138581673646,0.832138396784444,"DJP1"
"YBL093C",0.0710793126485642,1.76955615955665,0.0932675591211196,0.764536773714791,0.83240922097066,"ROX3"
"YDR153C",0.071868799379073,2.38263343674698,0.0930304347376014,0.764825676510309,0.832412325562314,"ENT5"
"YGR075C",0.0872477068029764,0.794893428812214,0.0929535219068651,0.764925281919225,0.832412325562314,"PRP38"
"YOR028C",0.0775230355586359,1.41589503607441,0.0928996221809617,0.764988123186487,0.832412325562314,"CIN5"
"YPL064C",-0.0790083372456314,1.64769278023492,0.0927133572629003,0.76521473232656,0.832496215239212,"CWC27"
"YLR404W",-0.108998772848531,0.0228827578888933,0.0924911005768134,0.76551541162615,0.832660639174527,"SEI1"
"YGL079W",0.08209928828626,0.329652843322903,0.0898396045302612,0.768788578470176,0.836057579086317,"KXD1"
"YKL184W",-0.0988226121117504,0.821198856969633,0.0892227165397232,0.769546127087513,0.836717991724912,"SPE1"
"YJL081C",0.0559966397809896,1.96937839537738,0.0888141469530261,0.770046859054245,0.837098967437336,"ARP4"
"YLL033W",0.125710778537166,0.130330650917422,0.0885641820085731,0.770383575258106,0.837179487470287,"IRC19"
"YPR072W",-0.0723573166046981,3.11104531155169,0.0884277102756928,0.770531269000694,0.837179487470287,"NOT5"
"YPR081C",0.0650944951399811,1.38554453543626,0.0883977423885561,0.770571995920478,0.837179487470287,"GRS2"
"YER019W",0.0934734911166893,0.918729540498888,0.0882519067796786,0.770757312663668,0.837217463306926,"ISC1"
"YKR056W",-0.0636259587576839,1.95689239162847,0.0876608662123705,0.771498698373601,0.837859323687187,"TRM2"
"YNL280C",-0.0899463851860622,1.78444756531197,0.0871219332907567,0.772184250127963,0.838440309031299,"ERG24"
"YBR192W",-0.0733862719761883,1.55031150953908,0.0860479303905565,0.773547895856533,0.839757201039028,"RIM2"
"YLR127C",0.0787566362973011,0.85046334502168,0.0854730718252993,0.774286130698709,0.840394771097546,"APC2"
"YPR180W",0.066423312492509,1.47853220740954,0.0847698562911414,0.77518485817434,0.841206254202831,"AOS1"
"YPL264C",-0.117486928486165,1.18667819916994,0.0841581579208921,0.775976095334392,0.841900798679247,NA
"YMR065W",-0.102948891456824,0.209487030467008,0.0838345512175378,0.776415931122828,0.842190220651665,"KAR5"
"YBL054W",0.0828955393588172,0.642079044837282,0.0837258488820139,0.776545365090814,0.842190220651665,"TOD6"
"YMR046C",-0.095848434124181,-0.126811116427807,0.0833195212074237,0.776982286549392,0.842499974977023,NA
"YGR130C",0.0998945520867824,5.03336194484304,0.083067480619124,0.77738506595597,0.842577351783574,NA
"YOR256C",0.0634412046804745,2.76158497120373,0.0829390698390087,0.777552563319965,0.842577351783574,"TRE2"
"YLR393W",-0.106813335562981,0.200746374713353,0.0829309578013477,0.777580633187096,0.842577351783574,"ATP10"
"YOR133W",-0.0927555394785256,6.50487389289161,0.0828570295031529,0.777658945908008,0.842577351783574,"EFT1"
"YHR197W",-0.0794756677784025,1.03721457890292,0.0827379758647076,0.777818146887708,0.842585883632443,"RIX1"
"YHR070W",-0.105282539680878,0.516867785495825,0.08248438191136,0.778158555390417,0.842790670378106,"TRM5"
"YNCL0021C",0.197174225933228,17.2243334296738,0.0823260036804438,0.778351882838847,0.84281280739931,NA
"YKL161C",0.0862375780162241,0.335644823857544,0.0821648908654757,0.778578697116764,0.84281280739931,"KDX1"
"YNCL0012C",0.196922806373928,17.2249063475723,0.0821049712418973,0.778641025924913,0.84281280739931,NA
"YNL154C",0.0640289808054304,2.80208305543699,0.081995765670748,0.778784463733738,0.84281280739931,"YCK2"
"YGL037C",-0.0588564700350389,4.98441241574094,0.0815449241304917,0.779375569899104,0.843288607306298,"PNC1"
"YDR197W",-0.0581303289458757,1.84955328137301,0.0813795021402254,0.779594380717773,0.843361475002246,"CBS2"
"YGR255C",0.0501611912931892,3.9698021165709,0.0805914041523002,0.780632606728463,0.844187276000757,"COQ6"
"YDR145W",-0.0871585899156631,2.36003635993448,0.0805703752805278,0.780660970568947,0.844187276000757,"TAF12"
"YOR141C",-0.0543435442647062,2.81157247839371,0.0794099796015095,0.782201450127273,0.845688868797797,"ARP8"
"YOR060C",0.110520103061703,-0.0272260613003765,0.079050287217259,0.78271156000693,0.846076095150182,"SLD7"
"YDR494W",-0.0783898775597619,2.89004842060581,0.0776138086687292,0.784610687903588,0.84796434593307,"RSM28"
"YGR112W",-0.0734220940465546,1.6087574318669,0.0769672149061597,0.785486751078065,0.848746405977618,"SHY1"
"YJR136C",0.0930186845417823,0.571327923516725,0.076681834425171,0.785889278821262,0.848972608004268,"TTI2"
"YDL002C",-0.0877119237644217,1.61627824405319,0.076560550811461,0.786038840020851,0.848972608004268,"NHP10"
"YGR002C",-0.083622053649823,1.70998043929698,0.0764760395330157,0.786153514164872,0.848972608004268,"SWC4"
"YOL043C",-0.0816093328329348,0.650440176202434,0.0757209780527475,0.787189628304755,0.849784299574432,"NTG2"
"YLR330W",-0.0521492379138454,3.53952441512642,0.0757004169860532,0.787210383837091,0.849784299574432,"CHS5"
"YJL110C",0.0751026609647046,1.72450517914279,0.0746176415272051,0.788699371876919,0.851226614190868,"GZF3"
"YML041C",-0.0578413531979875,1.82212392837986,0.0735371360164327,0.790194065010463,0.852674525964779,"VPS71"
"YIL144W",-0.10679190257715,2.56302446377462,0.0732631154950699,0.790574512279584,0.852919760583747,"NDC80"
"YEL017W",-0.120703633372692,0.25965581464704,0.0731593917471535,0.790734514742989,0.852927117026145,"GTT3"
"YJL025W",0.0882328444266557,0.481074071109998,0.0722148389963544,0.792056711868438,0.854187831044638,"RRN7"
"YLR093C",0.0524858118197319,2.21337649610478,0.0685319921598494,0.797280636618409,0.859593773995935,"NYV1"
"YKL207W",-0.0728547614633882,2.41823126275434,0.0684643226378284,0.797378204505927,0.859593773995935,"EMC3"
"YOR298W",0.0764198347882913,1.60976145180007,0.0683280388122552,0.797577168161114,0.859641825846125,"MUM3"
"YBR029C",0.0509450421717657,2.16389640704819,0.0681437253802903,0.797842696386621,0.859761589603388,"CDS1"
"YOR308C",0.0746671091331945,2.19802978719421,0.0679435235629198,0.798131942749963,0.859906860919465,"SNU66"
"YDL089W",0.061458361081468,1.11503587076531,0.0676958978858905,0.798494034633145,0.860130544561298,"NUR1"
"YMR141C",-0.093985687671717,1.43540719546538,0.0675148398950777,0.798760020715881,0.860250637397684,NA
"YHR011W",0.0763507534590322,0.79357431369659,0.066872735270227,0.799695808520368,0.86109190907782,"DIA4"
"YPR186C",0.106317318173929,0.404544668239325,0.0666526670520856,0.800031705187085,0.86128703296243,"PZF1"
"YGR263C",0.0701273199194117,1.19417741034609,0.0661481493917981,0.800756095923497,0.861900240112513,"SAY1"
"YOL108C",0.0717358894874227,1.6661111666988,0.0659441344414736,0.801054959755539,0.861927442115057,"INO4"
"YDL093W",0.0794561081608303,1.21890604481156,0.0659218091126398,0.8010909685606,0.861927442115057,"PMT5"
"YJL156C",0.0534715551272154,2.25475587319482,0.0655452852589967,0.801642840272471,0.862202209812115,"SSY5"
"YLR126C",-0.0892384202110445,1.03674461799578,0.0655407526760298,0.801656041702105,0.862202209812115,NA
"YGR005C",-0.0661207775808459,2.51865615241462,0.0648464351440574,0.802678564932662,0.863100873850906,"TFG2"
"YNL219C",-0.0619303488654166,2.69593330012894,0.064763699867196,0.802801620990273,0.863100873850906,"ALG9"
"YDR061W",-0.0501710660290847,2.27148587578286,0.0642098722297836,0.803627773096552,0.863822285830425,NA
"YCR059C",0.107355151090989,-0.110667117209545,0.0635757039122357,0.804604556279033,0.86470530194203,"YIH1"
"YDR348C",-0.060022233540747,1.87761768496838,0.0630628423503614,0.805350461821582,0.865339901856922,"PAL1"
"YPR022C",0.0434340037097681,2.99521287748306,0.0629016381008381,0.805593173298899,0.865433684917667,"SDD4"
"YLR399C",-0.0639435885805286,4.09329320691848,0.0623211548235739,0.806472226538079,0.866210909985344,"BDF1"
"YHR175W-A",-0.0763525374146515,0.3650200235527,0.0614439517639891,0.807821114553325,0.867492375281179,NA
"YOR320C",0.0471209461903972,2.56318768024888,0.0603822018250237,0.809441850182456,0.869065218244488,"GNT1"
"YAL011W",-0.118436022268043,1.51530828773296,0.0600733758267945,0.809920775307733,0.869411774997775,"SWC3"
"YNL236W",0.05376170748637,1.8562978731561,0.0597760345622492,0.810380986197596,0.869738113174289,"SIN4"
"YHR083W",-0.0619520404518287,1.4326573399537,0.0582663786587274,0.812741708706356,0.871979996210834,"SAM35"
"YPL184C",0.0486799276396641,2.91066629347899,0.0582390413661069,0.812783078364624,0.871979996210834,"MRN1"
"YJL153C",-0.073378651064781,2.57106222579494,0.0576149708992678,0.813768602343243,0.872869115362584,"INO1"
"YML013W",0.0573803593102297,1.64931277966336,0.0573052887903708,0.814260414429739,0.873228425952386,"UBX2"
"YDR440W",0.0773422264197067,0.797281646996651,0.0569989818168144,0.814751001905142,0.873586285116086,"DOT1"
"YDR476C",-0.0798533943903761,1.17343090801765,0.0553904874295468,0.817331896185005,0.876039244329495,NA
"YOR149C",0.0693494705796869,1.41194335224768,0.055375631546218,0.817353425698946,0.876039244329495,"SMP3"
"YHL048W",-0.0416442572377177,3.07261176459323,0.0548594188533059,0.81818792218856,0.87676488659467,"COS8"
"YDL006W",0.0539174956255962,1.62560098145228,0.0546806342798389,0.818479806339305,0.876908901615788,"PTC1"
"YIL143C",0.0460210450554362,3.62604187307918,0.054517459335197,0.818744251537118,0.877023469134027,"SSL2"
"YPR089W",0.0551711902800946,2.34789845126233,0.0539510045723285,0.819670782274808,0.877847069764595,NA
"YNL232W",-0.0437349003999806,1.96465658620519,0.0535255844485373,0.820369923413052,0.878201684110155,"CSL4"
"YKR088C",0.0709349171678525,1.83398200836176,0.053479930884624,0.820446220369246,0.878201684110155,"TVP38"
"YNL293W",0.0674861189424561,1.26395890158881,0.0534165296776348,0.820551096298615,0.878201684110155,"MSB3"
"YDL155W",-0.0652942292397664,1.53998841676013,0.0533665635161139,0.820632787791871,0.878201684110155,"CLB3"
"YBR046C",0.048899769103649,2.69377396879383,0.0531578040190086,0.82097602214855,0.878400171276543,"ZTA1"
"YKL190W",0.0485656443115465,1.610565138934,0.0528747504192938,0.821445496467936,0.878733626192789,"CNB1"
"YHR003C",-0.0593905505150035,1.28645233395855,0.0522143469076193,0.822545619705187,0.879741454191026,"TCD1"
"YDR388W",0.0449860684834952,3.53294942019037,0.0519852784731851,0.822924561618975,0.879877223491035,"RVS167"
"YOR112W",0.0583782473341018,1.20774876196064,0.0519484346263283,0.822988609903253,0.879877223491035,"CEX1"
"YMR159C",-0.138472254406661,-0.128184370039498,0.0515332831829004,0.823708171939095,0.879896066582844,"ATG16"
"YEL033W",0.0401747549508292,4.88746901418747,0.051507143347735,0.823725654320323,0.879896066582844,"MTC7"
"YDL133W",-0.0453927011426053,1.84902933503297,0.0514694752739143,0.823790013764973,0.879896066582844,"SRF1"
"YJR099W",0.0977298579713807,0.02715253779931,0.051426806497687,0.823883092685481,0.879896066582844,"YUH1"
"YDL142C",0.0564209399279569,1.30004502099146,0.0513924732399152,0.823921067471416,0.879896066582844,"CRD1"
"YDR402C",0.113050441930645,0.0989303453174977,0.0513599350413237,0.823993559283515,0.879896066582844,"DIT2"
"YOR026W",0.0592403805889103,0.714074538141476,0.0512803676264504,0.824112425867372,0.879896066582844,"BUB3"
"YLR115W",0.0484275943045888,2.23955276451801,0.0510663263557557,0.824468582273981,0.879912913022312,"CFT2"
"YER083C",-0.0467757202404672,1.77945662245209,0.0510545580505426,0.824488841493353,0.879912913022312,"GET2"
"YNL062C",0.0712452993258524,1.78182953115472,0.0509874297901547,0.824602295285637,0.879912913022312,"GCD10"
"YJL162C",-0.0747995944292084,0.851988749100009,0.0507341744048117,0.825033620841475,0.880204483779523,"JJJ2"
"YBL035C",-0.0722108901971869,1.00182502691899,0.0504907474779434,0.825445387782247,0.880475080301063,"POL12"
"YDL102W",0.0515072341990435,2.03477885875015,0.0502749996813729,0.825809970000571,0.880610937274028,"POL3"
"YGL038C",0.0422908841383649,2.99817149438027,0.0502280274681713,0.825889065094284,0.880610937274028,"OCH1"
"YJL134W",-0.0503217278409691,1.98742779890222,0.0499914266377685,0.82629305021802,0.880873004712605,"LCB3"
"YDL074C",-0.0622766439640754,3.38243416911552,0.0495937288816243,0.826972436784544,0.881428508425793,"BRE1"
"YDR189W",-0.0633545517577408,2.15876981439282,0.048983073735844,0.828022978589713,0.882238720811833,"SLY1"
"YJL167W",-0.0411115604213793,4.67354714546554,0.0489673023114915,0.82804948903783,0.882238720811833,"ERG20"
"YNL332W",-0.0815441539819522,0.209816662096518,0.0488676524778509,0.828240614174557,0.882273529696562,"THI12"
"YLR056W",-0.0555391639945327,4.16001599336923,0.0486790516521189,0.828547805593228,0.882431939851396,"ERG3"
"YBL037W",0.0587157888007025,0.866872349007108,0.0483761905843985,0.829077695311475,0.882650194086219,"APL3"
"YLR055C",-0.0663612502722475,1.2262301450512,0.0483462396008123,0.829126864532639,0.882650194086219,"SPT8"
"YOL062C",0.0625223458693745,2.19039991575467,0.0482871021975694,0.829228298359377,0.882650194086219,"APM4"
