"","logFC","logCPM","F","PValue","FDR","GeneSymbol"
"YLR284C",-0.197271101205301,1.01889568319258,0.254714994769386,0.621597672949326,0.715389798053296,"ECI1"
"YBR058C-A",-0.152202885436009,1.75279209239296,0.253825174938663,0.622193612628455,0.71592767826312,"TSC3"
"YJR142W",-0.139103800939011,1.38518052598071,0.249282028740921,0.625301678426997,0.719355319314364,NA
"YNCL0025C",-0.315753423283298,16.0415464876955,0.248917125099198,0.625548311226784,0.719490393908435,NA
"YMR300C",0.128182919435572,1.61936527860095,0.248627467111467,0.625750954854264,0.719505607673075,"ADE4"
"YNCL0016C",-0.315520680434058,16.0417852687853,0.248522631329436,0.625819981673977,0.719505607673075,NA
"YLR046C",0.180760599686897,1.10301132370458,0.247540978298829,0.626504564118339,0.720143974610015,NA
"YAR042W",-0.119876374906261,2.49845250781806,0.246129119724225,0.627475695155623,0.721111387126214,"SWH1"
"YPR190C",-0.105706746658623,1.7974016056694,0.245188882008117,0.628129267290362,0.721713528739731,"RPC82"
"YHR175W-A",0.159436299602858,0.3650200235527,0.244021943258253,0.628964179381498,0.722523736496014,NA
"YOR232W",0.0984251485103294,3.50600345216322,0.242648189380076,0.629898410869828,0.723447679810891,"MGE1"
"YHR147C",-0.110860582849214,1.73018293665753,0.24157875981091,0.630650064320716,0.724058675215545,"MRPL6"
"YMR240C",0.114176134664242,1.35123428235887,0.241494151880687,0.630711771823799,0.724058675215545,"CUS1"
"YMR207C",0.0971205393069831,3.30160357018726,0.241332390561075,0.630820516068716,0.724058675215545,"HFA1"
"YLR090W",0.120244112076503,1.93585340337004,0.240594163594526,0.631340592901879,0.724368138104327,"XDJ1"
"YOL113W",-0.0933892691860891,2.38529945596603,0.240500734913624,0.63140598902409,0.724368138104327,"SKM1"
"YKL116C",0.158176128901001,1.17026719040612,0.240401055130143,0.631480413498276,0.724368138104327,"PRR1"
"YDR266C",-0.104099120014698,2.72947202988474,0.239578097360699,0.632054791711813,0.724877668434887,"HEL2"
"YNCK0001W",-0.183536058216198,0.0218448335275637,0.238728861335382,0.632703912697732,0.725328109664951,NA
"YDR151C",0.0957740008590877,2.23123998968898,0.238653490668165,0.632708087040709,0.725328109664951,"CTH1"
"YBR289W",-0.102964378566142,1.9338509791181,0.236567198634993,0.634187359761068,0.726874273188478,"SNF5"
"YMR276W",-0.224484518807495,1.27633121976635,0.235665985326503,0.634833083957033,0.727464624711414,"DSK2"
"YMR270C",0.148402065495319,1.19453923052465,0.235289753639076,0.635100448311413,0.727621254361717,"RRN9"
"YER143W",0.118680557706866,2.42333018443315,0.234940150662129,0.635345085252995,0.727751786605365,"DDI1"
"YDR279W",0.151988393393333,0.585968567185491,0.233775517502848,0.636197056854754,0.728441661697323,"RNH202"
"YGR049W",0.16276694437605,1.50165024933074,0.233756219054593,0.636209015954396,0.728441661697323,"SCM4"
"YGR146C",0.154823867200655,0.771652381569646,0.233419556043202,0.636448191332864,0.728565692709989,"ECL1"
"YJL176C",-0.119035646843949,2.22241624361227,0.233147785634232,0.636627693478711,0.728621376626816,"SWI3"
"YGR263C",0.137613001827623,1.19417741034609,0.232518567103795,0.637083770689581,0.728993513193503,"SAY1"
"YDR367W",0.103848749608293,1.95375980916193,0.229281242058145,0.639415569552835,0.731511380988326,"KEI1"
"YOR287C",-0.20301877691949,0.409715924296957,0.229012285487103,0.639631659905866,0.731608274929306,"RRP36"
"YER055C",0.112878681098749,2.72427965378605,0.228365931523045,0.640078677466617,0.731841729377659,"HIS1"
"YPL016W",-0.116775981091699,3.63436785956197,0.2283374685862,0.640098639021049,0.731841729377659,"SWI1"
"YCL004W",0.131853898692237,1.09418241747493,0.227731103871799,0.640547621768552,0.732204713202072,"PGS1"
"YDR299W",0.184443276464466,1.90716443806889,0.227462311384702,0.640738157926375,0.732218354790084,"BFR2"
"YFL001W",-0.160555287017398,0.491159582503871,0.227361540652717,0.64082645983813,0.732218354790084,"DEG1"
"YKR010C",-0.110689552213852,1.8027566511422,0.227164829477999,0.640954069907843,0.732218354790084,"TOF2"
"YDR325W",0.113385252933285,1.29358547534479,0.226910042611878,0.64114212873122,0.732246573309575,"YCG1"
"YDR113C",0.153304102816963,0.56182723311538,0.226655976703926,0.641338945363548,0.732246573309575,"PDS1"
"YIL035C",0.107804958813868,2.14964907534163,0.226588876845294,0.641373300652083,0.732246573309575,"CKA1"
"YBL043W",0.0994374501082488,2.98912641120512,0.226378752763234,0.64152597204748,0.732270728241157,"ECM13"
"YPR114W",-0.103267697938799,1.71714377121655,0.22609533464346,0.641734827620373,0.73235899163563,NA
"YCL032W",0.171782831016383,1.06818598020304,0.225732874807875,0.642009170466208,0.732374666264308,"STE50"
"YJL173C",0.116448272642924,1.5779689879089,0.225718390891039,0.64201162823924,0.732374666264308,"RFA3"
"YDL101C",0.127394654845162,1.34027825111474,0.224045594760638,0.643242375509963,0.733628338148192,"DUN1"
"YER106W",-0.245747458582921,-0.0469320505090099,0.221905043951992,0.64486975320378,0.73533376732309,"MAM1"
"YKR008W",-0.136378883956043,2.53735537710722,0.220786622537566,0.645642061660742,0.736030593926013,"RSC4"
"YNL029C",0.109178109858051,2.49872236465943,0.220647724776102,0.645745231919643,0.736030593926013,"KTR5"
"YCL034W",-0.0952226010906952,2.43212107212753,0.219542111723299,0.646567229879519,0.736816687672772,"LSB5"
"YCR076C",-0.155999665791166,0.87969275576823,0.219130276238493,0.646885772753599,0.737028848514843,"FUB1"
"YHR102W",-0.0869740612921309,3.03638476217351,0.2185629755473,0.647296442358951,0.737345865600376,"KIC1"
"YLR412W",0.104292786461055,1.7279336913047,0.217519738212025,0.648078536198248,0.738053710301402,"BER1"
"YKL067W",-0.0835130146253075,4.22796241656148,0.217376433565951,0.648182946008235,0.738053710301402,"YNK1"
"YGR096W",0.199829091526459,-0.142335407912032,0.217140857736691,0.648418697879365,0.738171193987386,"TPC1"
"YPL249C-A",-0.0809842002472364,4.05904055921333,0.216119293249713,0.649126110653186,0.738825466908615,"RPL36B"
"YGR079W",0.110046478856184,2.71496002594997,0.215910501835478,0.649284086973192,0.738854239989113,NA
"YHL014C",0.179790382943329,0.58252129300245,0.214354051342754,0.650476390491964,0.740008574852813,"YLF2"
"YJL148W",0.150890939694698,1.35951426189096,0.214217528403792,0.650564291290323,0.740008574852813,"RPA34"
"YEL018W",0.183638260380278,0.922458086675163,0.213830653666955,0.65085999799607,0.740193723211217,"EAF5"
"YKL133C",-0.110645141673553,1.49460813503783,0.211035244715496,0.652978285084518,0.742451111160015,NA
"YGR166W",-0.131853076418809,0.921119231527052,0.210605811631927,0.65331041593805,0.742562290437293,"TRS65"
"YOR340C",-0.164429993102909,0.289919596275178,0.21059680599468,0.653342791101347,0.742562290437293,"RPA43"
"YLR181C",-0.160391003273452,1.24860356110898,0.210043417594383,0.653737151331846,0.742858869105248,"VTA1"
"YNL063W",0.113783064837007,1.2586339983296,0.209372187097284,0.654251820537962,0.742961506305128,"MTQ1"
"YPL071C",0.187717161756557,1.02102630059433,0.209325326421117,0.654289120460953,0.742961506305128,NA
"YAL030W",0.0896044826385417,2.10810662542648,0.209254380823364,0.654338043374441,0.742961506305128,"SNC1"
"YML111W",0.115269404116097,2.21223961751824,0.209224152575955,0.654361211731384,0.742961506305128,"BUL2"
"YNCI0012",0.107831163145526,1.65757345799856,0.208395179748816,0.654998692663087,0.743533684148434,NA
"YPL117C",0.0870712511505936,3.36187269278141,0.207588613709099,0.655616931548649,0.744030603298653,"IDI1"
"YHL012W",-0.156269588311838,0.331156903096334,0.207505676755583,0.655703694394125,0.744030603298653,NA
"YIL053W",-0.13629772346511,2.30222321188865,0.206704788222207,0.6563093798698,0.74437685096428,"GPP1"
"YML049C",-0.0896813710926712,2.70597308357055,0.20664424460423,0.656345734757452,0.74437685096428,"RSE1"
"YDL106C",-0.123823795003287,1.78648395201287,0.206563274052967,0.656409902700182,0.74437685096428,"PHO2"
"YHR098C",0.0953195005774993,2.49169492517815,0.206191399824287,0.656696093109107,0.74441600047318,"SFB3"
"YER064C",0.174301034783539,-0.0219868479568897,0.206240307929054,0.656711816509385,0.74441600047318,"VHR2"
"YBL105C",-0.0835309283918154,3.1369183765625,0.205773920385363,0.657018746130234,0.744441831760763,"PKC1"
"YDR256C",0.105837751739664,1.73230966803895,0.205693499776115,0.657083252034944,0.744441831760763,"CTA1"
"YOR127W",0.0920832720264815,2.31722852939617,0.205624079379036,0.657135704580486,0.744441831760763,"RGA1"
"YAL015C",0.145339398022862,0.552125466386936,0.204163069451629,0.658284045313991,0.745591042373535,"NTG1"
"YPL060W",0.150862997668069,0.722680151772051,0.203645689369147,0.658684310497245,0.745892666432512,"MFM1"
"YPR093C",0.134089999274386,0.518717341195399,0.203168022370087,0.659061445983954,0.746084743655096,"ASR1"
"YLR082C",0.119600497519757,1.06997087320106,0.203078030750618,0.659121920624896,0.746084743655096,"SRL2"
"YFL007W",-0.106150893689789,4.60416338577488,0.202746465057631,0.659373404931,0.746217707043863,"BLM10"
"YPL177C",0.0962967899718998,1.94153617513486,0.201644589809934,0.660238406590389,0.747044797377623,"CUP9"
"YMR078C",-0.144158911788306,0.683949077392833,0.201092900569284,0.660687324558148,0.747397479590216,"CTF18"
"YDL210W",-0.154707972897936,2.67128370843191,0.200825809566916,0.660884092009725,0.747397479590216,"UGA4"
"YNL129W",0.11411521896714,1.48980361135051,0.200750903529532,0.660952799838762,0.747397479590216,"NRK1"
"YHR017W",0.0987947285036889,2.15577005330221,0.200403067033315,0.661212479808582,0.747539307121662,"YSC83"
"YIL013C",-0.0919552529943078,2.11300755824229,0.199594738756356,0.661849699907635,0.748107821576474,"PDR11"
"YPL084W",0.110912564185671,2.0156414992781,0.199026874256326,0.662298559018814,0.748447417517881,"BRO1"
"YOL060C",0.0894566587126513,3.11992337742129,0.198872398033252,0.662418978722722,0.748447417517881,"MAM3"
"YOR279C",0.202580027730675,0.290058656823767,0.198493136735315,0.662747454411356,0.748666631398343,"RFM1"
"YPL040C",-0.0940055157132016,2.14784193797083,0.198048708140216,0.663072148194714,0.748881485019912,"ISM1"
"YNL128W",-0.279455464449083,-0.209945129998933,0.196162757941434,0.664621830468873,0.750479487335365,"TEP1"
"YEL015W",0.119159061575791,1.56629971373273,0.195187442369794,0.665351467369379,0.751038406847166,"EDC3"
"YDR381C-A",-0.104727785531187,2.38462748670841,0.195141158736905,0.665386577043296,0.751038406847166,NA
"YML081W",-0.0748937240784935,3.63467005321252,0.194064683247328,0.666248086448208,0.751858399948038,"TDA9"
"YKL211C",0.112252141937303,2.07700019990696,0.193663719476252,0.66657132757222,0.751977591007483,"TRP3"
"YEL005C",0.139312784972933,1.36554226067912,0.193601552134619,0.666623812717841,0.751977591007483,"VAB2"
"YEL009C",-0.0865475066926474,7.13600141179743,0.192531490561967,0.667480980212148,0.752791998748478,"GCN4"
"YHR079C",0.10311739395658,2.55662155993501,0.190480697838892,0.669141097037309,0.754358404829455,"IRE1"
"YGL145W",-0.12826965184708,1.36302482687143,0.19033544149623,0.669261741754466,0.754358404829455,"TIP20"
"YGL020C",0.10822061975481,1.59144426520072,0.190228476663875,0.66934741991367,0.754358404829455,"GET1"
"YGL227W",0.0805029784436305,2.93961716086919,0.1901465123573,0.669411795664931,0.754358404829455,"VID30"
"YER122C",-0.0843659816321446,2.86821799088123,0.189314915630024,0.670088134214021,0.754967772420815,"GLO3"
"YPR091C",-0.0884964828207691,2.36277992648536,0.189057552864848,0.670298265143939,0.755051737876078,"NVJ2"
"YKL025C",-0.100595821666203,2.25431102886545,0.18874567319829,0.670552767807292,0.755185641414037,"PAN3"
"YIL156W-B",-0.0952782319865204,1.8589630590491,0.188520874685707,0.670737368257029,0.755240781891838,NA
"YJR110W",-0.0937852659810273,2.29950187798505,0.187274557876474,0.671755969502243,0.756234783297309,"YMR1"
"YGL002W",-0.116145321116354,1.49552182837115,0.187109790318278,0.671893192245442,0.756236364346598,"ERP6"
"YNL233W",0.120761819424829,2.30345074413247,0.186904769537421,0.672059282389232,0.756270429333719,"BNI4"
"YDR079C-A",-0.174113954974722,0.39484215302512,0.186457577219102,0.672444543730077,0.756455856324287,"TFB5"
"YBL111C",0.163182360406633,2.09445689860321,0.186376955410881,0.672495777443466,0.756455856324287,NA
"YPR065W",0.110306419770876,4.07705049638126,0.18564596544448,0.673093405126446,0.756968223664343,"ROX1"
"YLR239C",-0.115733139084311,0.792403099571828,0.185499945119202,0.673223175931363,0.756968223664343,"LIP2"
"YAR035W",0.239891297483693,-0.265093784170098,0.184513488431377,0.674036149854187,0.757577356201857,"YAT1"
"YDL203C",0.122904457470355,1.22098118765922,0.184509734402781,0.674037037109195,0.757577356201857,"ACK1"
"YBR043C",0.103231994971282,2.13938974331986,0.183822898045572,0.674602179128725,0.758059522379161,"QDR3"
"YHL050C",0.101049604321929,2.81030000885245,0.182342582949082,0.675832166118237,0.759288438447608,NA
"YOL023W",-0.117410342635663,2.15350031310873,0.181868211165477,0.676226904818852,0.759578657662168,"IFM1"
"YOL143C",-0.0831867390788874,2.60946522450369,0.181596760951161,0.676452832130166,0.759679178963446,"RIB4"
"YNL242W",-0.0987382454126633,3.00343330379822,0.180554941779802,0.67732420479641,0.760504370297724,"ATG2"
"YMR274C",-0.162383932320716,0.277794515873607,0.18020780292254,0.677639755437447,0.760705273845909,"RCE1"
"YDL031W",-0.0893240511037167,3.29358657755329,0.179399308543365,0.678293964544318,0.761286191207975,"DBP10"
"YIL140W",-0.116859877063047,1.10723807457436,0.178808044491611,0.678797179310928,0.761697439420244,"AXL2"
"YOR037W",-0.120289359266506,1.38747029430893,0.176462236466352,0.680779530405989,0.763517573376813,"CYC2"
"YJL124C",-0.117319505616281,1.72024897935415,0.17644869174065,0.680790037086989,0.763517573376813,"LSM1"
"YOR353C",0.117491866149279,1.98771864844451,0.176370651380435,0.68085541539351,0.763517573376813,"SOG2"
"YGL022W",-0.0882574769041672,3.05300923170374,0.176237115844498,0.680967720795484,0.763517573376813,"STT3"
"YKL168C",0.107244561741733,1.77953171436029,0.175859080583039,0.681291771032618,0.763727115182125,"KKQ8"
"YLR226W",-0.105772869664843,1.69230225016496,0.175485312952062,0.681609428622387,0.763929407924608,"BUR2"
"YOL083W",-0.0817322466345418,2.03268640177192,0.173178589164379,0.683582192402425,0.765648172433736,"ATG34"
"YLR159C-A",0.162148887659138,9.8337007075297,0.173098360180693,0.683649363519648,0.765648172433736,NA
"YLR157C-C",0.162102818836826,9.83372168789282,0.173001111531012,0.683732922889086,0.765648172433736,NA
"YLL061W",-0.0969118590718101,1.85526574648081,0.172935193197965,0.68379153944814,0.765648172433736,"MMP1"
"YCR020W-B",0.171605662374965,0.0963687384331324,0.172923131578628,0.683837103300641,0.765648172433736,"HTL1"
"YMR262W",0.182833625787275,0.679991640238152,0.172715291484397,0.683999887622412,0.765648172433736,NA
"YLR156C-A",0.161907887398609,9.83378364738899,0.172567840747797,0.68410554200033,0.765648172433736,NA
"YLR154C-H",0.161011122491908,9.83426324724084,0.170633095793723,0.685776234324149,0.767363760594225,NA
"YOR118W",-0.0854838092403943,2.35831498376693,0.170431245917438,0.685952261748982,0.767406508623334,"RTC5"
"YPL270W",-0.0759309962134916,2.91631735184238,0.169634448759402,0.686643538941118,0.768025557417466,"MDL2"
"YDR302W",-0.0871722054386301,1.60236300720864,0.169162667167061,0.68705610023104,0.768216854057233,"GPI11"
"YER041W",0.117175089464993,1.10701141656221,0.169109753754004,0.687109001565598,0.768216854057233,"YEN1"
"YMR135C",0.0855906833603887,2.23562998836183,0.168963135356403,0.687228475226127,0.768216854057233,"GID8"
"YHR187W",0.0984827519075673,1.2533786743695,0.168667066532856,0.687489831267376,0.768354753210909,"IKI1"
"YLR295C",0.100594322834079,4.74683977734027,0.168245915809156,0.687853191329146,0.768606576223297,"ATP14"
"YBR158W",0.0991893361285337,1.28022762256332,0.166486637205932,0.689411988831232,0.770057039694895,"AMN1"
"YGR222W",-0.0863353297583428,1.98430669566487,0.166450913896634,0.689427863304428,0.770057039694895,"PET54"
"YER006W",0.103074777468519,2.73063110943094,0.163871275929974,0.691705228573555,0.77244579075362,"NUG1"
"YKL024C",0.0894647743542669,1.68124142336211,0.163534078794981,0.692006254362862,0.772560399913862,"URA6"
"YDR533C",0.0848260225044744,6.0309422032729,0.163442427843069,0.692085358256168,0.772560399913862,"HSP31"
"YPL283C",0.109899781099829,2.74021664000208,0.16317605849531,0.692324619327831,0.772672575750123,"YRF1-7"
"YGR105W",-0.10684536255101,1.35246424933576,0.162197112799814,0.693199735661435,0.773494214060696,"VMA21"
"YCR093W",-0.0752181487734815,4.07499007584537,0.162023943553252,0.693349268917739,0.773506056768978,"CDC39"
"YMR027W",0.08851368610114,3.72748177315213,0.161731633412785,0.693610577767709,0.773642567510137,NA
"YGR210C",-0.0889952073250695,2.01701805058298,0.161214467585521,0.694074653258631,0.774005141066304,NA
"YHR119W",0.0838073465926672,2.75196198315828,0.160045098657143,0.695123631607393,0.77501969979775,"SET1"
"YOR217W",0.0942113100514309,1.78932018361179,0.159585441156031,0.695538803522648,0.775327338941763,"RFC1"
"YGR121C",0.122244398131665,1.22327613327049,0.159102718265957,0.695980086096766,0.775663955041391,"MEP1"
"YDR184C",0.160260992963355,0.841518069293839,0.158900351312007,0.696163046613515,0.775673493713633,"ATC1"
"YOL078W",-0.10009652824198,2.52362923138093,0.158515708372735,0.696503565641261,0.775673493713633,"AVO1"
"YJL210W",-0.124056109806805,0.975142994628328,0.158479401923901,0.696542072648356,0.775673493713633,"PEX2"
"YGL248W",-0.100354757960794,2.47003243574428,0.158468997812028,0.696545881567558,0.775673493713633,"PDE1"
"YOR078W",-0.189423079696837,1.60131250139849,0.158298371448943,0.696702962008672,0.77569327983689,"BUD21"
"YNR046W",0.137414128718451,0.49972013797258,0.157771630791058,0.697191907470991,0.776082475169628,"TRM112"
"YKL092C",0.100115153377409,1.99467609051518,0.157464647658106,0.697456965893716,0.776090672515861,"BUD2"
"YNR050C",0.084658691587807,2.64199032590184,0.157440544448002,0.69747803973947,0.776090672515861,"LYS9"
"YIL016W",0.0927013895512268,1.72469428308596,0.157184318681918,0.697712456996923,0.776196395716057,"SNL1"
"YPR032W",0.082926097408914,2.06750561441799,0.156932295341479,0.697940806098658,0.776295327278731,"SRO7"
"YHR142W",-0.107852113086395,1.01824072936345,0.154972393929579,0.6997365223955,0.778137199260664,"CHS7"
"YGL080W",-0.134500862676694,1.86309835758545,0.154508825489383,0.700156852964454,0.77844915281671,"MPC1"
"YOR148C",-0.0850937898743972,2.70592060652444,0.153911007771081,0.700705187699005,0.778903271133572,"SPP2"
"YDR235W",-0.13058202162342,1.1529891022864,0.152717433135845,0.701810194725331,0.779777475834422,"PRP42"
"YOR216C",-0.131401562828851,1.3058293373289,0.152595174515966,0.701922482353406,0.779777475834422,"RUD3"
"YLR426W",0.168001591488739,-0.144370871054874,0.15261010526085,0.701952970832964,0.779777475834422,"TDA5"
"YML113W",0.148483410186074,-0.114757216512112,0.152500400245691,0.702051811486702,0.779777475834422,"DAT1"
"YGL259W",-0.141157565086709,0.727476530250951,0.151522544697887,0.7029219658934,0.780496596939089,"YPS5"
"YER130C",0.0899940018544173,1.6777126988492,0.15145290142273,0.702979603744528,0.780496596939089,"COM2"
"YIL044C",-0.0904045194749218,1.64606160562248,0.151131321301696,0.703278578406446,0.780672871723902,"AGE2"
"YNCI0013W",0.135407469708404,0.557996026430962,0.149444186290247,0.70486467081298,0.782277553734636,NA
"YOL071W",-0.0842031272948505,2.11726273212652,0.149028160648411,0.705241736590312,0.782540053673746,"SDH5"
"YJR016C",-0.0910160595504362,4.32356000516507,0.148380417836975,0.705848757892817,0.783057558068779,"ILV3"
"YMR085W",0.134473245576209,0.183246917607376,0.147856870395544,0.706367708473954,0.783378186041345,NA
"YGR296W",0.0994168436205004,2.73802819151143,0.147642886882527,0.706545347666299,0.783378186041345,"YRF1-3"
"YER069W",0.078703823693422,3.10302607090284,0.14755926321566,0.706622333749517,0.783378186041345,"ARG5,6"
"YBR077C",0.0822929272716099,1.49024830137185,0.147478897534459,0.706700543909065,0.783378186041345,"SLM4"
"YGR159C",0.0970955026369352,2.07807494325979,0.146848161724197,0.707294970833639,0.783881050478046,"NSR1"
"YJL099W",0.120931532543886,0.906819132716348,0.146449539278383,0.707677769701565,0.784149218248421,"CHS6"
"YJR130C",0.0841105632650216,2.43640994621107,0.145861073712533,0.708229726705923,0.784554664988928,"STR2"
"YBL046W",-0.100495802503534,1.23231535815524,0.145649357968722,0.708435332802198,0.784554664988928,"PSY4"
"YLR318W",-0.135601416889337,0.365532776537379,0.145548844818603,0.708548931914385,0.784554664988928,"EST2"
"YPR113W",0.087425435477716,3.03566786630879,0.145463339069843,0.708607293503829,0.784554664988928,"PIS1"
"YHR057C",-0.0919670446498161,2.23382669045104,0.144426832001913,0.709595592392073,0.785431441720753,"CPR2"
"YDR410C",-0.124753705386289,0.866069052652062,0.144343956652244,0.70968131883928,0.785431441720753,"STE14"
"YDL156W",-0.127228472371499,0.571741623619954,0.14367639713002,0.710324330718636,0.785942464870325,"CMR1"
"YHR001W-A",-0.0691844394922437,5.8465356329872,0.143557546562053,0.710426050891913,0.785942464870325,"QCR10"
"YMR290C",-0.0919412752107425,1.42038974999489,0.143414474383529,0.710566517269615,0.785942464870325,"HAS1"
"YKL010C",-0.0785126056305828,4.19519563037785,0.143092145179419,0.710872532782671,0.786124779053409,"UFD4"
"YJL180C",0.0881316847994313,1.95876857950737,0.141867654040918,0.71205246961041,0.787273262666951,"ATP12"
"YOR396W",0.0978247843769571,2.73488430531161,0.141717199454068,0.712198567774492,0.787278464436841,"YRF1-8"
"YMR230W",-0.0786463037392093,3.61902230181067,0.140852897687517,0.713032175195332,0.788043499699803,"RPS10B"
"YBR262C",-0.07957679641685,2.5599794469688,0.139449935867891,0.714395826597974,0.789393919924096,"MIC12"
"YHR195W",-0.0668421923586504,2.57092699028761,0.139196542362975,0.714642727270312,0.789456748186333,"NVJ1"
"YGL104C",-0.125643813036434,0.994776837561392,0.139108436858323,0.714736254958208,0.789456748186333,"VPS73"
"YIR023W",0.100308301763421,2.41400895592915,0.138259145637607,0.715559393642794,0.790209183618223,"DAL81"
"YMR029C",0.0777875239627926,2.69841105819591,0.137557813881016,0.716246428496669,0.790811047763127,"FAR8"
"YEL023C",-0.129585679324339,1.17539978920046,0.136688517840008,0.717106020183061,0.791603156300414,NA
"YPR162C",0.0940683431732374,1.47408733396671,0.13646590672971,0.717323595580593,0.79168637863087,"ORC4"
"YER165W",-0.0625349670335807,4.74724049173437,0.136139284057744,0.7176429928008,0.79174453474532,"PAB1"
"YDR448W",-0.122958966502708,0.631565995622743,0.136133578397825,0.717660680111284,0.79174453474532,"ADA2"
"YAL035W",-0.094489871605875,4.20481031676846,0.135358883879607,0.718415249849521,0.792419990325304,"FUN12"
"YGL061C",-0.122596885296212,0.600726804888365,0.134811038241689,0.718970399923668,0.792794348167931,"DUO1"
"YDL042C",0.130993597868874,0.626880703820625,0.134740591830998,0.719039414196848,0.792794348167931,"SIR2"
"YLR389C",-0.0667133733867381,3.73547865035113,0.13458673824873,0.719181901928077,0.792794462469913,"STE23"
"YHL019C",-0.0868157739837596,1.97532247055491,0.133588283368014,0.720178046093089,0.793735423722549,"APM2"
"YDR348C",-0.0881521751741195,1.87761768496838,0.133432293391804,0.720334026967364,0.79375022009782,"PAL1"
"YDR100W",-0.0804771302703635,1.44302990442396,0.132429224239436,0.721339832725583,0.79470126407124,"TVP15"
"YNR044W",0.113416928168268,0.972523914959031,0.132245190168032,0.721529311934232,0.79475276139462,"AGA1"
"YLR166C",0.101817469094172,2.2663752078061,0.131408562258714,0.722364655718638,0.795147743621884,"SEC10"
"YKR024C",-0.103092678474987,1.17378544985149,0.131371921725945,0.722404556566326,0.795147743621884,"DBP7"
"YNCL0030W",0.144121873376734,9.76503343847101,0.131229965065638,0.722543594523708,0.795147743621884,NA
"YJL179W",-0.158084975440852,0.324155183448983,0.131239268540732,0.722554212624758,0.795147743621884,"PFD1"
"YNCL0029W",0.143969001198365,9.76524458355545,0.13098338427873,0.722792477262417,0.795147743621884,NA
"YNCL0028W",0.143917301997318,9.76626420139789,0.130941919955788,0.72283435487567,0.795147743621884,NA
"YGR091W",0.143131409836217,-0.102888960162584,0.13093315538794,0.72288754996659,0.795147743621884,"PRP31"
"YNCL0031W",0.143344137958608,9.76612307325609,0.129920110471511,0.723868744124952,0.796069754550214,NA
"YNCL0027W",0.143105389460022,9.76785358743833,0.129580112600683,0.724213953778864,0.79629211979477,NA
"YDR449C",0.13121417562457,0.775972691743907,0.12868456824053,0.72513366434988,0.797145951253728,"UTP6"
"YPR005C",-0.088976739552649,1.52575626340604,0.12832960050758,0.725490867933057,0.797381198707315,"HAL1"
"YGR223C",0.0776122270992617,1.76331348300096,0.127465063712332,0.726374903926101,0.798076406781535,"HSV2"
"YLR321C",-0.12344024956919,0.919054575570461,0.127435315350195,0.726410062781756,0.798076406781535,"SFH1"
"YNR029C",0.0817021257410243,1.45683262162958,0.125549910509675,0.728348551159933,0.800048280303513,NA
"YMR263W",-0.143584915247583,0.365213308184182,0.124931097286079,0.72900533597835,0.800581758301576,"SAP30"
"YMR073C",0.124940084996871,0.988165861440116,0.12480657085661,0.729121784545131,0.800581758301576,"IRC21"
"YMR139W",-0.0678208816851916,2.50141283798379,0.123826455839532,0.730136352851638,0.801537699660473,"RIM11"
"YDL035C",-0.0730114438375443,3.41380011523796,0.123667925285867,0.730301314101845,0.801560756341233,"GPR1"
"YOR141C",-0.0682994448173025,2.81157247839371,0.123266138454554,0.730721060713009,0.801863394964532,"ARP8"
"YNCL0018W",0.139420300117484,9.77092638553163,0.122604768305292,0.731412921071225,0.802464461975287,NA
"YDL149W",0.0787951261861213,2.46002253899321,0.121622721119381,0.732445920655259,0.803439496888984,"ATG9"
"YLR242C",-0.136658949004722,-0.00234143671710207,0.121497790119359,0.732610856494984,0.803462132945455,"ARV1"
"YER093C",-0.0677991108486217,2.62818685574926,0.120987454716389,0.733115719980313,0.803857488942572,"TSC11"
"YDR496C",-0.0975325100953795,2.76031107836675,0.119948181123751,0.734216049563453,0.804842811847483,"PUF6"
"YKR055W",0.0962085471201722,1.00028495879761,0.119846320985818,0.73433194919622,0.804842811847483,"RHO4"
"YGR104C",0.119050296962113,0.6574200112457,0.119656599238229,0.734534672454448,0.804842811847483,"SRB5"
"YML102W",0.120089017873395,0.872239799497539,0.119599653409165,0.734592523313382,0.804842811847483,"CAC2"
"YJL033W",-0.06908651437629,2.39592995980067,0.119233499276564,0.734976206979393,0.805091142416789,"HCA4"
"YPL043W",-0.0917427594030898,2.73046899424048,0.119109271636457,0.73510836351418,0.805091142416789,"NOP4"
"YLL003W",0.0719533976493235,2.37288600133091,0.11617991528195,0.738252440231288,0.808234790078947,"SFI1"
"YJL170C",-0.141012812744285,-0.186153191421094,0.116204774197048,0.738269062920532,0.808234790078947,"ASG7"
"YIR038C",0.082363163858448,2.01412224283332,0.115674092528924,0.738800250155904,0.808657321184996,"GTT1"
"YML005W",0.0915485962932384,1.24025066876921,0.11459393048366,0.739975865824929,0.809748158475788,"TRM12"
"YEL049W",0.174276247923412,-0.438904374222267,0.114510895522715,0.740087711652889,0.809748158475788,"PAU2"
"YGL044C",-0.0696142163978045,1.64529986501052,0.114091197981385,0.740522419921906,0.809942902550633,"RNA15"
"YJR100C",0.0792352809950526,1.63046896161397,0.113980839934094,0.74064298131698,0.809942902550633,"AIM25"
"YML055W",0.0820780815431133,1.72596342713503,0.113926747556341,0.740702094071089,0.809942902550633,"SPC2"
"YGR179C",0.121189039308387,0.579316382067758,0.113768599316879,0.740884463468902,0.80998325006771,"OKP1"
